/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/aerosmith/Aerosmith/06-Write_Me_a_Letter.mp3, aerosmith, 06-Write_Me_a_Letter
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/08-World_Before_Columbus.mp3, suzanne_vega, 08-World_Before_Columbus
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/09-Lolita.mp3, suzanne_vega, 09-Lolita
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/12-My_Favorite_Plum.mp3, suzanne_vega, 12-My_Favorite_Plum
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/05-Casual_Match.mp3, suzanne_vega, 05-Casual_Match
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/01-Birth-day_Love_Made_Real_.mp3, suzanne_vega, 01-Birth-day_Love_Made_Real_
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/07-No_Cheap_Thrill.mp3, suzanne_vega, 07-No_Cheap_Thrill
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Nine_Objects_Of_Desire/03-Caramel.mp3, suzanne_vega, 03-Caramel
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/02-Luka.mp3, suzanne_vega, 02-Luka
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/09-Gypsy.mp3, suzanne_vega, 09-Gypsy
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/01-Tom_s_Diner.mp3, suzanne_vega, 01-Tom_s_Diner
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/03-Ironbound-Fancy_Poultry.mp3, suzanne_vega, 03-Ironbound-Fancy_Poultry
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/10-Wooden_Horse.mp3, suzanne_vega, 10-Wooden_Horse
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/11-Tom_s_Diner_Reprise.mp3, suzanne_vega, 11-Tom_s_Diner_Reprise
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/04-In_The_Eye.mp3, suzanne_vega, 04-In_The_Eye
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/06-Solitude_Standing.mp3, suzanne_vega, 06-Solitude_Standing
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/07-Calypso.mp3, suzanne_vega, 07-Calypso
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/05-Night_Vision.mp3, suzanne_vega, 05-Night_Vision
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/suzanne_vega/Solitude_Standing/08-Language.mp3, suzanne_vega, 08-Language
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/07-Liquid_Diamonds.mp3, tori_amos, 07-Liquid_Diamonds
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/11-Playboy_Mommy.mp3, tori_amos, 11-Playboy_Mommy
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/03-Black-Dove_January_.mp3, tori_amos, 03-Black-Dove_January_
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/05-Jackie_s_Strength.mp3, tori_amos, 05-Jackie_s_Strength
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/10-Hotel.mp3, tori_amos, 10-Hotel
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/06-i_i_e_e_e.mp3, tori_amos, 06-i_i_e_e_e
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/12-Pandora_s_Aquarium.mp3, tori_amos, 12-Pandora_s_Aquarium
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/08-She_s_Your_Cocaine.mp3, tori_amos, 08-She_s_Your_Cocaine
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/02-Cruel.mp3, tori_amos, 02-Cruel
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/09-Northern_Lad.mp3, tori_amos, 09-Northern_Lad
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/01-Spark.mp3, tori_amos, 01-Spark
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/From_the_Choirgirl_Hotel/04-Rasberry_Swirl.mp3, tori_amos, 04-Rasberry_Swirl
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/01-Crucify.mp3, tori_amos, 01-Crucify
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/03-Silent_All_These_Years.mp3, tori_amos, 03-Silent_All_These_Years
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/06-Happy_Phantom.mp3, tori_amos, 06-Happy_Phantom
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/09-Mother.mp3, tori_amos, 09-Mother
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/02-Girl.mp3, tori_amos, 02-Girl
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/11-Me_And_A_Gun.mp3, tori_amos, 11-Me_And_A_Gun
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/10-Tear_In_Your_Hand.mp3, tori_amos, 10-Tear_In_Your_Hand
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/07-China.mp3, tori_amos, 07-China
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/12-Little_Earthquakes.mp3, tori_amos, 12-Little_Earthquakes
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/04-Precious_Things.mp3, tori_amos, 04-Precious_Things
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/05-Winter.mp3, tori_amos, 05-Winter
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Little_Earthquakes/08-Leather.mp3, tori_amos, 08-Leather
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/13-Mrs_Jesus.mp3, tori_amos, 13-Mrs_Jesus
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/14-Taxi_Ride.mp3, tori_amos, 14-Taxi_Ride
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/03-Wednesday.mp3, tori_amos, 03-Wednesday
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/16-Scarlet_s_Walk.mp3, tori_amos, 16-Scarlet_s_Walk
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/15-Another_Girl_s_Paradise.mp3, tori_amos, 15-Another_Girl_s_Paradise
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/02-A_Sorta_Fairytale.mp3, tori_amos, 02-A_Sorta_Fairytale
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/12-I_Can_t_See_New_York.mp3, tori_amos, 12-I_Can_t_See_New_York
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/17-Virginia.mp3, tori_amos, 17-Virginia
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/09-Sweet_Sangria.mp3, tori_amos, 09-Sweet_Sangria
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/08-Don_t_Make_Me_Come_To_Vegas.mp3, tori_amos, 08-Don_t_Make_Me_Come_To_Vegas
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/04-Strange.mp3, tori_amos, 04-Strange
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/05-Carbon.mp3, tori_amos, 05-Carbon
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/10-Your_Cloud.mp3, tori_amos, 10-Your_Cloud
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/07-Wampum_Prayer.mp3, tori_amos, 07-Wampum_Prayer
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/06-Crazy.mp3, tori_amos, 06-Crazy
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/11-Pancake.mp3, tori_amos, 11-Pancake
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/18-Gold_Dust.mp3, tori_amos, 18-Gold_Dust
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/Scarlet_s_Walk/01-Amber_Waves.mp3, tori_amos, 01-Amber_Waves
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/11-Witness.mp3, tori_amos, 11-Witness
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/08-Mother_Revolution.mp3, tori_amos, 08-Mother_Revolution
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/12-Original_Sinsuality.mp3, tori_amos, 12-Original_Sinsuality
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/10-Cars_and_Guitars.mp3, tori_amos, 10-Cars_and_Guitars
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/01-Parasol.mp3, tori_amos, 01-Parasol
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/19-Toast.mp3, tori_amos, 19-Toast
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/02-Sweet_the_Sting.mp3, tori_amos, 02-Sweet_the_Sting
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/13-Ireland.mp3, tori_amos, 13-Ireland
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/15-Martha_s_Foolish_Ginger.mp3, tori_amos, 15-Martha_s_Foolish_Ginger
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/18-Marys_of_the_Sea.mp3, tori_amos, 18-Marys_of_the_Sea
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/03-The_Power_of_Orange_Knickers.mp3, tori_amos, 03-The_Power_of_Orange_Knickers
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/17-Goodbye_Pisces.mp3, tori_amos, 17-Goodbye_Pisces
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/06-Sleeps_With_Butterflies.mp3, tori_amos, 06-Sleeps_With_Butterflies
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/09-Ribbons_Undone.mp3, tori_amos, 09-Ribbons_Undone
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/05-Barons_of_Suburbia.mp3, tori_amos, 05-Barons_of_Suburbia
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/16-Hoochie_Woman.mp3, tori_amos, 16-Hoochie_Woman
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/14-The_Beekeeper.mp3, tori_amos, 14-The_Beekeeper
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/04-Jamaica_Inn.mp3, tori_amos, 04-Jamaica_Inn
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/tori_amos/The_Beekeeper/07-General_Joy.mp3, tori_amos, 07-General_Joy
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/12-Love_Is_Blindness.mp3, u2, 12-Love_Is_Blindness
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/09-Tryin_To_Throw_Your_Arms_Around_The_World.mp3, u2, 09-Tryin_To_Throw_Your_Arms_Around_The_World
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/03-One.mp3, u2, 03-One
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/06-So_Cruel.mp3, u2, 06-So_Cruel
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/07-The_Fly.mp3, u2, 07-The_Fly
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/08-Mysterious_Ways.mp3, u2, 08-Mysterious_Ways
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/01-Zoo_Station.mp3, u2, 01-Zoo_Station
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/10-Ultra_Violet_Light_My_Way_.mp3, u2, 10-Ultra_Violet_Light_My_Way_
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/11-Acrobat.mp3, u2, 11-Acrobat
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/05-Who_s_Gonna_Ride_Your_Wild_Horses.mp3, u2, 05-Who_s_Gonna_Ride_Your_Wild_Horses
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/04-Until_The_End_Of_The_World.mp3, u2, 04-Until_The_End_Of_The_World
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/Achtung_Baby/02-Even_Better_Than_The_Real_Thing.mp3, u2, 02-Even_Better_Than_The_Real_Thing
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/08-With_a_Shout.mp3, u2, 08-With_a_Shout
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/09-Stranger_in_a_Strange_Land.mp3, u2, 09-Stranger_in_a_Strange_Land
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/10-Scarlet.mp3, u2, 10-Scarlet
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/04-Rejoice.mp3, u2, 04-Rejoice
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/06-Tomorrow.mp3, u2, 06-Tomorrow
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/05-Fire.mp3, u2, 05-Fire
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/03-I_Threw_a_Brick_Through_a_Window.mp3, u2, 03-I_Threw_a_Brick_Through_a_Window
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/07-October.mp3, u2, 07-October
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/02-I_Fall_Down.mp3, u2, 02-I_Fall_Down
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/11-Is_That_All_.mp3, u2, 11-Is_That_All_
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/October/01-Gloria.mp3, u2, 01-Gloria
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/08-Trip_Through_Your_Wires.mp3, u2, 08-Trip_Through_Your_Wires
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/06-Red_Hill_Mining_Town.mp3, u2, 06-Red_Hill_Mining_Town
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/01-Where_the_Streets_Have_No_Name.mp3, u2, 01-Where_the_Streets_Have_No_Name
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/05-Running_to_Stand_Still.mp3, u2, 05-Running_to_Stand_Still
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/03-With_or_Without_You.mp3, u2, 03-With_or_Without_You
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/10-Exit.mp3, u2, 10-Exit
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/09-One_Tree_Hill.mp3, u2, 09-One_Tree_Hill
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/02-I_Still_Haven_t_Found_What_I_m_Looking_For.mp3, u2, 02-I_Still_Haven_t_Found_What_I_m_Looking_For
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/04-Bullet_the_Blue_Sky.mp3, u2, 04-Bullet_the_Blue_Sky
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/07-In_God_s_Country.mp3, u2, 07-In_God_s_Country
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Joshua_Tree/11-Mothers_of_the_Disappeared.mp3, u2, 11-Mothers_of_the_Disappeared
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/02-Pride_In_The_Name_of_Love_.mp3, u2, 02-Pride_In_The_Name_of_Love_
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/10-MLK.mp3, u2, 10-MLK
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/09-Elvis_Presley_and_America.mp3, u2, 09-Elvis_Presley_and_America
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/01-A_Sort_of_Homecoming.mp3, u2, 01-A_Sort_of_Homecoming
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/07-Bad.mp3, u2, 07-Bad
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/04-The_Unforgettable_Fire.mp3, u2, 04-The_Unforgettable_Fire
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/08-Indian_Summer_Sky.mp3, u2, 08-Indian_Summer_Sky
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/06-4th_of_July.mp3, u2, 06-4th_of_July
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/05-Promenade.mp3, u2, 05-Promenade
/Users/traychen/Desktop/Master 1-1/DL Music/DLMusic_2023Fall/HW1/artist20/mp3s-32k/u2/The_Unforgettable_Fire/03-Wire.mp3, u2, 03-Wire
